"ENTITY_ID","START_DATE","END_DATE","STATUS","ACTIVE","PROD_DTL_ID"
3560,"01/01/2020","12/31/9999","A","Y",26505
2831,"01/01/2020","12/31/9999","A","Y",31462
3214,"01/01/2020","12/31/9999","A","Y",19946
4213,"01/01/2020","12/31/9999","A","Y",9403
5464,"01/01/2020","12/31/9999","A","Y",32693
4213,"01/01/2020","12/31/9999","A","Y",20245
5593,"01/01/2020","12/31/9999","A","Y",32885
2906,"01/01/2020","12/31/9999","A","Y",27385
4563,"01/01/2020","12/31/9999","A","Y",32390
3560,"01/01/2020","12/31/9999","A","Y",32837
3945,"01/01/2020","12/31/9999","A","Y",26521
3516,"01/01/2020","12/31/9999","A","Y",31915
5593,"01/01/2020","12/31/9999","A","Y",31917
5129,"01/01/2020","12/31/9999","A","Y",36616
3945,"01/01/2020","12/31/9999","A","Y",26506
3214,"01/01/2020","12/31/9999","A","Y",26518
4066,"01/01/2020","12/31/9999","A","Y",21034
5566,"01/01/2020","12/31/9999","A","Y",32578
4241,"01/01/2020","12/31/9999","A","Y",35442
5409,"01/01/2020","12/31/9999","A","Y",36830
5129,"01/01/2020","12/31/9999","A","Y",28889
3515,"01/01/2020","12/31/9999","A","Y",20775
3337,"01/01/2020","12/31/9999","A","Y",6507
4705,"01/01/2020","12/31/9999","A","Y",26523
5388,"01/01/2020","12/31/9999","A","Y",31036
2779,"01/01/2020","12/31/9999","A","Y",32883
4213,"01/01/2020","12/31/9999","A","Y",7817
5080,"01/01/2020","12/31/9999","A","Y",35921
3401,"01/01/2020","12/31/9999","A","Y",26523
2831,"01/01/2020","12/31/9999","A","Y",35667
4241,"01/01/2020","12/31/9999","A","Y",35910
3337,"01/01/2020","12/31/9999","A","Y",29103
3337,"01/01/2020","12/31/9999","A","Y",8001
4815,"01/01/2020","12/31/9999","A","Y",11495
4354,"01/01/2020","12/31/9999","A","Y",38298
4815,"01/01/2020","12/31/9999","A","Y",20348
5409,"01/01/2020","12/31/9999","A","Y",32429
4354,"01/01/2020","12/31/9999","A","Y",38472
4213,"01/01/2020","12/31/9999","A","Y",20354
5080,"01/01/2020","12/31/9999","A","Y",8074
2779,"01/01/2020","12/31/9999","A","Y",38296
3516,"01/01/2020","12/31/9999","A","Y",31913
2779,"01/01/2020","12/31/9999","A","Y",38526
4213,"01/01/2020","12/31/9999","A","Y",17234
4316,"01/01/2020","12/31/9999","A","Y",10470
4354,"01/01/2020","12/31/9999","A","Y",32800
5409,"01/01/2020","12/31/9999","A","Y",32705
3512,"01/01/2020","12/31/9999","A","Y",36712
3512,"01/01/2020","12/31/9999","A","Y",38384
5129,"01/01/2020","12/31/9999","A","Y",20775
3512,"01/01/2020","12/31/9999","A","Y",31665
5388,"01/01/2020","12/31/9999","A","Y",17325
5129,"01/01/2020","12/31/9999","A","Y",26550
2889,"01/01/2020","12/31/9999","A","Y",32458
4243,"01/01/2020","12/31/9999","A","Y",32796
3560,"01/01/2020","12/31/9999","A","Y",40768
4822,"01/01/2020","12/31/9999","A","Y",38296
2889,"01/01/2020","12/31/9999","A","Y",21034
3945,"01/01/2020","12/31/9999","A","Y",32840
4563,"01/01/2020","12/31/9999","A","Y",35972
4815,"01/01/2020","12/31/9999","A","Y",26617
5409,"01/01/2020","12/31/9999","A","Y",21034
5476,"01/01/2020","12/31/9999","A","Y",17325
5464,"01/01/2020","12/31/9999","A","Y",31914
3214,"01/01/2020","12/31/9999","A","Y",32267
4241,"01/01/2020","12/31/9999","A","Y",35909
5388,"01/01/2020","12/31/9999","A","Y",20348
4815,"01/01/2020","12/31/9999","A","Y",26618
4822,"01/01/2020","12/31/9999","A","Y",26506
4213,"01/01/2020","12/31/9999","A","Y",26773
3945,"01/01/2020","12/31/9999","A","Y",26621
2831,"01/01/2020","12/31/9999","A","Y",9432
4758,"01/01/2020","12/31/9999","A","Y",30662
4758,"01/01/2020","12/31/9999","A","Y",26518
4758,"01/01/2020","12/31/9999","A","Y",26550
4758,"01/01/2020","12/31/9999","A","Y",19996
4758,"01/01/2020","12/31/9999","A","Y",19224
4758,"01/01/2020","12/31/9999","A","Y",20159
4758,"01/01/2020","12/31/9999","A","Y",20271
4758,"01/01/2020","12/31/9999","A","Y",19005
4758,"01/01/2020","12/31/9999","A","Y",18816
4758,"01/01/2020","12/31/9999","A","Y",11846
4758,"01/01/2020","12/31/9999","A","Y",18886
4758,"01/01/2020","12/31/9999","A","Y",11852
4758,"01/01/2020","12/31/9999","A","Y",12641
4758,"01/01/2020","12/31/9999","A","Y",11834
4758,"01/01/2020","12/31/9999","A","Y",17343
4758,"01/01/2020","12/31/9999","A","Y",17352
4758,"01/01/2020","12/31/9999","A","Y",17315
4758,"01/01/2020","12/31/9999","A","Y",19299
4758,"01/01/2020","12/31/9999","A","Y",20215
4758,"01/01/2020","12/31/9999","A","Y",21100
4758,"01/01/2020","12/31/9999","A","Y",27195
4758,"01/01/2020","12/31/9999","A","Y",40345
4758,"01/01/2020","12/31/9999","A","Y",40346
4758,"01/01/2020","12/31/9999","A","Y",20259
4758,"01/01/2020","12/31/9999","A","Y",20288
4758,"01/01/2020","12/31/9999","A","Y",20275
4758,"01/01/2020","12/31/9999","A","Y",21577
4758,"01/01/2020","12/31/9999","A","Y",29506
4758,"01/01/2020","12/31/9999","A","Y",27230
4758,"01/01/2020","12/31/9999","A","Y",29364
4758,"01/01/2020","12/31/9999","A","Y",21165
4758,"01/01/2020","12/31/9999","A","Y",25454
4758,"01/01/2020","12/31/9999","A","Y",27457
4758,"01/01/2020","12/31/9999","A","Y",29871
4758,"01/01/2020","12/31/9999","A","Y",29614
4758,"01/01/2020","12/31/9999","A","Y",33074
4758,"01/01/2020","12/31/9999","A","Y",29837
4758,"01/01/2020","12/31/9999","A","Y",32181
4758,"01/01/2020","12/31/9999","A","Y",11836
4758,"01/01/2020","12/31/9999","A","Y",33075
4758,"01/01/2020","12/31/9999","A","Y",26885
4758,"01/01/2020","12/31/9999","A","Y",26786
4758,"01/01/2020","12/31/9999","A","Y",32270
4758,"01/01/2020","12/31/9999","A","Y",11850
4758,"01/01/2020","12/31/9999","A","Y",31915
4758,"01/01/2020","12/31/9999","A","Y",38289
4758,"01/01/2020","12/31/9999","A","Y",20265
4758,"01/01/2020","12/31/9999","A","Y",20429
4758,"01/01/2020","12/31/9999","A","Y",36040
4758,"01/01/2020","12/31/9999","A","Y",20223
4758,"01/01/2020","12/31/9999","A","Y",20190
4758,"01/01/2020","12/31/9999","A","Y",20272
4758,"01/01/2020","12/31/9999","A","Y",20287
4758,"01/01/2020","12/31/9999","A","Y",20243
4758,"01/01/2020","12/31/9999","A","Y",20766
4758,"01/01/2020","12/31/9999","A","Y",17346
4758,"01/01/2020","12/31/9999","A","Y",35420
4758,"01/01/2020","12/31/9999","A","Y",21034
4758,"01/01/2020","12/31/9999","A","Y",21368
4758,"01/01/2020","12/31/9999","A","Y",36731
4758,"01/01/2020","12/31/9999","A","Y",20192
4758,"01/01/2020","12/31/9999","A","Y",31018
4758,"01/01/2020","12/31/9999","A","Y",27139
4758,"01/01/2020","12/31/9999","A","Y",27453
4758,"01/01/2020","12/31/9999","A","Y",20645
4758,"01/01/2020","12/31/9999","A","Y",11856
4758,"01/01/2020","12/31/9999","A","Y",11841
4758,"01/01/2020","12/31/9999","A","Y",11840
4758,"01/01/2020","12/31/9999","A","Y",11860
4758,"01/01/2020","12/31/9999","A","Y",11833
4758,"01/01/2020","12/31/9999","A","Y",11835
4758,"01/01/2020","12/31/9999","A","Y",11893
4758,"01/01/2020","12/31/9999","A","Y",18933
4758,"01/01/2020","12/31/9999","A","Y",19512
4758,"01/01/2020","12/31/9999","A","Y",20299
4758,"01/01/2020","12/31/9999","A","Y",21164
4758,"01/01/2020","12/31/9999","A","Y",20644
4758,"01/01/2020","12/31/9999","A","Y",31721
4758,"01/01/2020","12/31/9999","A","Y",26763
4758,"01/01/2020","12/31/9999","A","Y",26797
4758,"01/01/2020","12/31/9999","A","Y",26619
4758,"01/01/2020","12/31/9999","A","Y",26596
4758,"01/01/2020","12/31/9999","A","Y",20179
4758,"01/01/2020","12/31/9999","A","Y",11816
4758,"01/01/2020","12/31/9999","A","Y",11821
4758,"01/01/2020","12/31/9999","A","Y",11813
4758,"01/01/2020","12/31/9999","A","Y",20260
4758,"01/01/2020","12/31/9999","A","Y",18888
4758,"01/01/2020","12/31/9999","A","Y",11812
4758,"01/01/2020","12/31/9999","A","Y",28461
4758,"01/01/2020","12/31/9999","A","Y",38408
4758,"01/01/2020","12/31/9999","A","Y",38410
4758,"01/01/2020","12/31/9999","A","Y",36312
4758,"01/01/2020","12/31/9999","A","Y",21457
4758,"01/01/2020","12/31/9999","A","Y",20252
4758,"01/01/2020","12/31/9999","A","Y",20278
4758,"01/01/2020","12/31/9999","A","Y",20247
4758,"01/01/2020","12/31/9999","A","Y",19761
4758,"01/01/2020","12/31/9999","A","Y",31205
4758,"01/01/2020","12/31/9999","A","Y",21102
4758,"01/01/2020","12/31/9999","A","Y",20760
4758,"01/01/2020","12/31/9999","A","Y",25744
4758,"01/01/2020","12/31/9999","A","Y",27226
4758,"01/01/2020","12/31/9999","A","Y",27231
4758,"01/01/2020","12/31/9999","A","Y",28604
4758,"01/01/2020","12/31/9999","A","Y",27463
4758,"01/01/2020","12/31/9999","A","Y",29616
4758,"01/01/2020","12/31/9999","A","Y",32902
3327,"01/01/2020","12/31/9999","A","Y",26558
3945,"01/01/2020","12/31/9999","A","Y",35970
3650,"01/01/2020","12/31/9999","A","Y",26621
3650,"01/01/2020","12/31/9999","A","Y",26617
4213,"01/01/2020","12/31/9999","A","Y",16606
4978,"01/01/2020","12/31/9999","A","Y",32621
3337,"01/01/2020","12/31/9999","A","Y",32398
5129,"01/01/2020","12/31/9999","A","Y",32840
4815,"01/01/2020","12/31/9999","A","Y",32799
4243,"01/01/2020","12/31/9999","A","Y",32837
4815,"01/01/2020","12/31/9999","A","Y",26505
3401,"01/01/2020","12/31/9999","A","Y",36615
3560,"01/01/2020","12/31/9999","A","Y",32693
3212,"01/01/2020","12/31/9999","A","Y",29919
4354,"01/01/2020","12/31/9999","A","Y",26598
4705,"01/01/2020","12/31/9999","A","Y",32897
3945,"01/01/2020","12/31/9999","A","Y",20321
3212,"01/01/2020","12/31/9999","A","Y",35921
3214,"01/01/2020","12/31/9999","A","Y",17234
4815,"01/01/2020","12/31/9999","A","Y",27106
5200,"01/01/2020","12/31/9999","A","Y",32162
2779,"01/01/2020","12/31/9999","A","Y",32842
2779,"01/01/2020","12/31/9999","A","Y",36615
3214,"01/01/2020","12/31/9999","A","Y",38472
3214,"01/01/2020","12/31/9999","A","Y",20350
2906,"01/01/2020","12/31/9999","A","Y",6507
4213,"01/01/2020","12/31/9999","A","Y",36080
3337,"01/01/2020","12/31/9999","A","Y",35541
3649,"01/01/2020","12/31/9999","A","Y",26617
4815,"01/01/2020","12/31/9999","A","Y",19786
5120,"01/01/2020","12/31/9999","A","Y",36431
3327,"01/01/2020","12/31/9999","A","Y",20243
4244,"01/01/2020","12/31/9999","A","Y",35914
3560,"01/01/2020","12/31/9999","A","Y",38297
3401,"01/01/2020","12/31/9999","A","Y",32768
5409,"01/01/2020","12/31/9999","A","Y",20350
3337,"01/01/2020","12/31/9999","A","Y",35421
2779,"01/01/2020","12/31/9999","A","Y",36610
3401,"01/01/2020","12/31/9999","A","Y",26621
5476,"01/01/2020","12/31/9999","A","Y",20351
3516,"01/01/2020","12/31/9999","A","Y",32578
3214,"01/01/2020","12/31/9999","A","Y",31204
4978,"01/01/2020","12/31/9999","A","Y",29700
3649,"01/01/2020","12/31/9999","A","Y",31631
3327,"01/01/2020","12/31/9999","A","Y",32842
3327,"01/01/2020","12/31/9999","A","Y",27374
5476,"01/01/2020","12/31/9999","A","Y",25742
3649,"01/01/2020","12/31/9999","A","Y",35966
2779,"01/01/2020","12/31/9999","A","Y",40768
3214,"01/01/2020","12/31/9999","A","Y",38296
3212,"01/01/2020","12/31/9999","A","Y",20891
5464,"01/01/2020","12/31/9999","A","Y",31036
3401,"01/01/2020","12/31/9999","A","Y",32798
5464,"01/01/2020","12/31/9999","A","Y",8070
4978,"01/01/2020","12/31/9999","A","Y",27235
2906,"01/01/2020","12/31/9999","A","Y",24721
5388,"01/01/2020","12/31/9999","A","Y",35968
5200,"01/01/2020","12/31/9999","A","Y",32464
5129,"01/01/2020","12/31/9999","A","Y",26621
3326,"01/01/2020","12/31/9999","A","Y",10473
3212,"01/01/2020","12/31/9999","A","Y",17234
5409,"01/01/2020","12/31/9999","A","Y",8070
5388,"01/01/2020","12/31/9999","A","Y",32833
5388,"01/01/2020","12/31/9999","A","Y",10477
3214,"01/01/2020","12/31/9999","A","Y",32578
5080,"01/01/2020","12/31/9999","A","Y",31036
4101,"01/01/2020","12/31/9999","A","Y",36351
2831,"01/01/2020","12/31/9999","A","Y",30997
4213,"01/01/2020","12/31/9999","A","Y",35973
4940,"01/01/2020","12/31/9999","A","Y",29210
3649,"01/01/2020","12/31/9999","A","Y",31630
4353,"01/01/2020","12/31/9999","A","Y",20351
4841,"01/01/2020","12/31/9999","A","Y",5722
4244,"01/01/2020","12/31/9999","A","Y",32710
4241,"01/01/2020","12/31/9999","A","Y",9210
4563,"01/01/2020","12/31/9999","A","Y",32843
3327,"01/01/2020","12/31/9999","A","Y",26598
4978,"01/01/2020","12/31/9999","A","Y",32622
3945,"01/01/2020","12/31/9999","A","Y",32836
3214,"01/01/2020","12/31/9999","A","Y",20349
4705,"01/01/2020","12/31/9999","A","Y",20243
4213,"01/01/2020","12/31/9999","A","Y",20190
4354,"01/01/2020","12/31/9999","A","Y",38297
4705,"01/01/2020","12/31/9999","A","Y",32899
4213,"01/01/2020","12/31/9999","A","Y",32584
5388,"01/01/2020","12/31/9999","A","Y",32768
2903,"01/01/2020","12/31/9999","A","Y",26780
3337,"01/01/2020","12/31/9999","A","Y",28868
3212,"01/01/2020","12/31/9999","A","Y",20349
4353,"01/01/2020","12/31/9999","A","Y",8074
4213,"01/01/2020","12/31/9999","A","Y",31913
3327,"01/01/2020","12/31/9999","A","Y",33075
4213,"01/01/2020","12/31/9999","A","Y",20321
4354,"01/01/2020","12/31/9999","A","Y",26620
4815,"01/01/2020","12/31/9999","A","Y",35972
3327,"01/01/2020","12/31/9999","A","Y",26524
4213,"01/01/2020","12/31/9999","A","Y",36614
3560,"01/01/2020","12/31/9999","A","Y",35969
5566,"01/01/2020","12/31/9999","A","Y",36352
3337,"01/01/2020","12/31/9999","A","Y",38282
4354,"01/01/2020","12/31/9999","A","Y",36610
3649,"01/01/2020","12/31/9999","A","Y",2739
4563,"01/01/2020","12/31/9999","A","Y",26621
4213,"01/01/2020","12/31/9999","A","Y",35966
5409,"01/01/2020","12/31/9999","A","Y",26617
2779,"01/01/2020","12/31/9999","A","Y",9403
5388,"01/01/2020","12/31/9999","A","Y",32948
2779,"01/01/2020","12/31/9999","A","Y",20321
3560,"01/01/2020","12/31/9999","A","Y",32883
2779,"01/01/2020","12/31/9999","A","Y",26523
3516,"01/01/2020","12/31/9999","A","Y",26558
4869,"01/01/2020","12/31/9999","A","Y",15795
5409,"01/01/2020","12/31/9999","A","Y",32797
6621,"03/25/2020","12/31/9999","A","Y",11959
4758,"01/01/2020","12/31/9999","A","Y",30676
4758,"01/01/2020","12/31/9999","A","Y",11824
4758,"01/01/2020","12/31/9999","A","Y",11809
4758,"01/01/2020","12/31/9999","A","Y",11866
4758,"01/01/2020","12/31/9999","A","Y",11894
4758,"01/01/2020","12/31/9999","A","Y",13945
4758,"01/01/2020","12/31/9999","A","Y",18963
4758,"01/01/2020","12/31/9999","A","Y",20298
4758,"01/01/2020","12/31/9999","A","Y",20428
4758,"01/01/2020","12/31/9999","A","Y",26739
4758,"01/01/2020","12/31/9999","A","Y",26742
4758,"01/01/2020","12/31/9999","A","Y",26762
4758,"01/01/2020","12/31/9999","A","Y",26803
4758,"01/01/2020","12/31/9999","A","Y",26598
4758,"01/01/2020","12/31/9999","A","Y",11825
4758,"01/01/2020","12/31/9999","A","Y",19039
4758,"01/01/2020","12/31/9999","A","Y",12968
4758,"01/01/2020","12/31/9999","A","Y",11803
4758,"01/01/2020","12/31/9999","A","Y",17209
4758,"01/01/2020","12/31/9999","A","Y",11818
4758,"01/01/2020","12/31/9999","A","Y",20297
4758,"01/01/2020","12/31/9999","A","Y",20767
4758,"01/01/2020","12/31/9999","A","Y",20759
4758,"01/01/2020","12/31/9999","A","Y",20982
4758,"01/01/2020","12/31/9999","A","Y",26740
4758,"01/01/2020","12/31/9999","A","Y",26760
4758,"01/01/2020","12/31/9999","A","Y",26767
4758,"01/01/2020","12/31/9999","A","Y",26768
4758,"01/01/2020","12/31/9999","A","Y",26774
4758,"01/01/2020","12/31/9999","A","Y",26782
4758,"01/01/2020","12/31/9999","A","Y",19993
4758,"01/01/2020","12/31/9999","A","Y",20250
4758,"01/01/2020","12/31/9999","A","Y",20253
4758,"01/01/2020","12/31/9999","A","Y",20249
4758,"01/01/2020","12/31/9999","A","Y",20257
4758,"01/01/2020","12/31/9999","A","Y",20246
4758,"01/01/2020","12/31/9999","A","Y",20241
4758,"01/01/2020","12/31/9999","A","Y",20219
4758,"01/01/2020","12/31/9999","A","Y",33076
4758,"01/01/2020","12/31/9999","A","Y",21367
4758,"01/01/2020","12/31/9999","A","Y",36732
4758,"01/01/2020","12/31/9999","A","Y",35421
4758,"01/01/2020","12/31/9999","A","Y",20191
4758,"01/01/2020","12/31/9999","A","Y",26338
4758,"01/01/2020","12/31/9999","A","Y",26258
4758,"01/01/2020","12/31/9999","A","Y",27454
4758,"01/01/2020","12/31/9999","A","Y",28625
4758,"01/01/2020","12/31/9999","A","Y",25443
4758,"01/01/2020","12/31/9999","A","Y",8096
4758,"01/01/2020","12/31/9999","A","Y",26766
4758,"01/01/2020","12/31/9999","A","Y",31036
4758,"01/01/2020","12/31/9999","A","Y",30928
4758,"01/01/2020","12/31/9999","A","Y",11855
4758,"01/01/2020","12/31/9999","A","Y",8080
4758,"01/01/2020","12/31/9999","A","Y",28460
4758,"01/01/2020","12/31/9999","A","Y",31913
4758,"01/01/2020","12/31/9999","A","Y",20286
4758,"01/01/2020","12/31/9999","A","Y",20291
4758,"01/01/2020","12/31/9999","A","Y",11859
4758,"01/01/2020","12/31/9999","A","Y",18884
4758,"01/01/2020","12/31/9999","A","Y",40344
4758,"01/01/2020","12/31/9999","A","Y",19995
4758,"01/01/2020","12/31/9999","A","Y",20232
4758,"01/01/2020","12/31/9999","A","Y",20245
4758,"01/01/2020","12/31/9999","A","Y",20277
4758,"01/01/2020","12/31/9999","A","Y",19992
4758,"01/01/2020","12/31/9999","A","Y",30164
4758,"01/01/2020","12/31/9999","A","Y",20764
4758,"01/01/2020","12/31/9999","A","Y",20350
4758,"01/01/2020","12/31/9999","A","Y",20871
4758,"01/01/2020","12/31/9999","A","Y",20768
4758,"01/01/2020","12/31/9999","A","Y",25742
4758,"01/01/2020","12/31/9999","A","Y",28723
4758,"01/01/2020","12/31/9999","A","Y",27464
4758,"01/01/2020","12/31/9999","A","Y",28595
4758,"01/01/2020","12/31/9999","A","Y",28626
4758,"01/01/2020","12/31/9999","A","Y",29867
4758,"01/01/2020","12/31/9999","A","Y",31204
4758,"01/01/2020","12/31/9999","A","Y",30680
4758,"01/01/2020","12/31/9999","A","Y",36670
4758,"01/01/2020","12/31/9999","A","Y",21576
4758,"01/01/2020","12/31/9999","A","Y",38021
4758,"01/01/2020","12/31/9999","A","Y",18831
4758,"01/01/2020","12/31/9999","A","Y",11863
4758,"01/01/2020","12/31/9999","A","Y",11865
4758,"01/01/2020","12/31/9999","A","Y",11853
4758,"01/01/2020","12/31/9999","A","Y",11827
4758,"01/01/2020","12/31/9999","A","Y",20141
4758,"01/01/2020","12/31/9999","A","Y",20765
4758,"01/01/2020","12/31/9999","A","Y",20861
4758,"01/01/2020","12/31/9999","A","Y",21019
4758,"01/01/2020","12/31/9999","A","Y",28436
4758,"01/01/2020","12/31/9999","A","Y",19946
4758,"01/01/2020","12/31/9999","A","Y",28889
4758,"01/01/2020","12/31/9999","A","Y",26737
4758,"01/01/2020","12/31/9999","A","Y",26744
4758,"01/01/2020","12/31/9999","A","Y",26748
4758,"01/01/2020","12/31/9999","A","Y",26764
4758,"01/01/2020","12/31/9999","A","Y",26770
4758,"01/01/2020","12/31/9999","A","Y",26784
4758,"01/01/2020","12/31/9999","A","Y",31408
4758,"01/01/2020","12/31/9999","A","Y",11807
4758,"01/01/2020","12/31/9999","A","Y",20256
4758,"01/01/2020","12/31/9999","A","Y",20261
4758,"01/01/2020","12/31/9999","A","Y",20262
4758,"01/01/2020","12/31/9999","A","Y",19994
4758,"01/01/2020","12/31/9999","A","Y",20284
4758,"01/01/2020","12/31/9999","A","Y",18881
5200,"01/01/2020","12/31/9999","A","Y",17486
4815,"01/01/2020","12/31/9999","A","Y",20321
3945,"01/01/2020","12/31/9999","A","Y",32768
2903,"01/01/2020","12/31/9999","A","Y",26769
4815,"01/01/2020","12/31/9999","A","Y",35921
3327,"01/01/2020","12/31/9999","A","Y",20892
4563,"01/01/2020","12/31/9999","A","Y",26550
4978,"01/01/2020","12/31/9999","A","Y",32693
3214,"01/01/2020","12/31/9999","A","Y",32841
5566,"01/01/2020","12/31/9999","A","Y",38472
5409,"01/01/2020","12/31/9999","A","Y",20349
4410,"01/01/2020","12/31/9999","A","Y",27256
3337,"01/01/2020","12/31/9999","A","Y",7802
4705,"01/01/2020","12/31/9999","A","Y",26505
2779,"01/01/2020","12/31/9999","A","Y",20350
4822,"01/01/2020","12/31/9999","A","Y",32797
3989,"01/01/2020","12/31/9999","A","Y",10470
4410,"01/01/2020","12/31/9999","A","Y",17427
4213,"01/01/2020","12/31/9999","A","Y",32800
3650,"01/01/2020","12/31/9999","A","Y",32798
4410,"01/01/2020","12/31/9999","A","Y",4042
4705,"01/01/2020","12/31/9999","A","Y",20249
5566,"01/01/2020","12/31/9999","A","Y",26597
4978,"01/01/2020","12/31/9999","A","Y",30928
2831,"01/01/2020","12/31/9999","A","Y",32005
2831,"01/01/2020","12/31/9999","A","Y",9451
5388,"01/01/2020","12/31/9999","A","Y",36617
2779,"01/01/2020","12/31/9999","A","Y",28889
2779,"01/01/2020","12/31/9999","A","Y",31917
3649,"01/01/2020","12/31/9999","A","Y",20350
5080,"01/01/2020","12/31/9999","A","Y",8070
3650,"01/01/2020","12/31/9999","A","Y",36614
4410,"01/01/2020","12/31/9999","A","Y",31036
3560,"01/01/2020","12/31/9999","A","Y",32947
4978,"01/01/2020","12/31/9999","A","Y",35320
4815,"01/01/2020","12/31/9999","A","Y",27374
3945,"01/01/2020","12/31/9999","A","Y",35968
3214,"01/01/2020","12/31/9999","A","Y",28939
5476,"01/01/2020","12/31/9999","A","Y",20349
3649,"01/01/2020","12/31/9999","A","Y",26597
2831,"01/01/2020","12/31/9999","A","Y",35263
4410,"01/01/2020","12/31/9999","A","Y",27426
4213,"01/01/2020","12/31/9999","A","Y",36613
5593,"01/01/2020","12/31/9999","A","Y",29210
3337,"01/01/2020","12/31/9999","A","Y",31838
3560,"01/01/2020","12/31/9999","A","Y",10477
4410,"01/01/2020","12/31/9999","A","Y",28889
4066,"01/01/2020","12/31/9999","A","Y",20348
4243,"01/01/2020","12/31/9999","A","Y",32842
4213,"01/01/2020","12/31/9999","A","Y",32023
5388,"01/01/2020","12/31/9999","A","Y",32884
2831,"01/01/2020","12/31/9999","A","Y",2740
2779,"01/01/2020","12/31/9999","A","Y",21366
4243,"01/01/2020","12/31/9999","A","Y",32799
3337,"01/01/2020","12/31/9999","A","Y",29162
4978,"01/01/2020","12/31/9999","A","Y",20891
3512,"01/01/2020","12/31/9999","A","Y",35440
4316,"01/01/2020","12/31/9999","A","Y",10477
3337,"01/01/2020","12/31/9999","A","Y",36157
3650,"01/01/2020","12/31/9999","A","Y",36832
3337,"01/01/2020","12/31/9999","A","Y",32270
5129,"01/01/2020","12/31/9999","A","Y",32834
3212,"01/01/2020","12/31/9999","A","Y",32579
4978,"01/01/2020","12/31/9999","A","Y",28889
4815,"01/01/2020","12/31/9999","A","Y",26523
4718,"01/01/2020","12/31/9999","A","Y",11518
4815,"01/01/2020","12/31/9999","A","Y",26479
5388,"01/01/2020","12/31/9999","A","Y",35966
4822,"01/01/2020","12/31/9999","A","Y",32796
3075,"01/01/2020","12/31/9999","A","Y",24306
5409,"01/01/2020","12/31/9999","A","Y",35972
3337,"01/01/2020","12/31/9999","A","Y",20243
5409,"01/01/2020","12/31/9999","A","Y",36831
5593,"01/01/2020","12/31/9999","A","Y",36617
4815,"01/01/2020","12/31/9999","A","Y",30928
3327,"01/01/2020","12/31/9999","A","Y",20891
5464,"01/01/2020","12/31/9999","A","Y",9403
4066,"01/01/2020","12/31/9999","A","Y",20352
3471,"01/01/2020","12/31/9999","A","Y",8070
2779,"01/01/2020","12/31/9999","A","Y",32699
4563,"01/01/2020","12/31/9999","A","Y",31094
4563,"01/01/2020","12/31/9999","A","Y",26518
5593,"01/01/2020","12/31/9999","A","Y",36431
5388,"01/01/2020","12/31/9999","A","Y",29919
4748,"01/01/2020","12/31/9999","A","Y",11518
3214,"01/01/2020","12/31/9999","A","Y",21368
4978,"01/01/2020","12/31/9999","A","Y",20249
4213,"01/01/2020","12/31/9999","A","Y",36303
3560,"01/01/2020","12/31/9999","A","Y",32578
3075,"01/01/2020","12/31/9999","A","Y",31587
3337,"01/01/2020","12/31/9999","A","Y",20350
2779,"01/01/2020","12/31/9999","A","Y",35973
5464,"01/01/2020","12/31/9999","A","Y",32694
2779,"01/01/2020","12/31/9999","A","Y",20352
2779,"01/01/2020","12/31/9999","A","Y",32897
4213,"01/01/2020","12/31/9999","A","Y",21368
5080,"01/01/2020","12/31/9999","A","Y",20891
5129,"01/01/2020","12/31/9999","A","Y",32700
4815,"01/01/2020","12/31/9999","A","Y",26595
2779,"01/01/2020","12/31/9999","A","Y",38297
3560,"01/01/2020","12/31/9999","A","Y",21366
3075,"01/01/2020","12/31/9999","A","Y",32463
5476,"01/01/2020","12/31/9999","A","Y",21367
3516,"01/01/2020","12/31/9999","A","Y",35360
5388,"01/01/2020","12/31/9999","A","Y",26479
3945,"01/01/2020","12/31/9999","A","Y",31408
4815,"01/01/2020","12/31/9999","A","Y",32796
3471,"01/01/2020","12/31/9999","A","Y",8080
5566,"01/01/2020","12/31/9999","A","Y",32799
3650,"01/01/2020","12/31/9999","A","Y",30820
5566,"01/01/2020","12/31/9999","A","Y",35968
3560,"01/01/2020","12/31/9999","A","Y",36613
4213,"01/01/2020","12/31/9999","A","Y",31914
6866,"04/22/2020","12/31/9999","A","Y",10295
4758,"01/01/2020","12/31/9999","A","Y",20220
4758,"01/01/2020","12/31/9999","A","Y",20283
4758,"01/01/2020","12/31/9999","A","Y",20244
4758,"01/01/2020","12/31/9999","A","Y",20217
4758,"01/01/2020","12/31/9999","A","Y",20348
4758,"01/01/2020","12/31/9999","A","Y",32333
4758,"01/01/2020","12/31/9999","A","Y",20758
4758,"01/01/2020","12/31/9999","A","Y",20321
4758,"01/01/2020","12/31/9999","A","Y",28439
4758,"01/01/2020","12/31/9999","A","Y",17325
4758,"01/01/2020","12/31/9999","A","Y",4044
4758,"01/01/2020","12/31/9999","A","Y",30678
4758,"01/01/2020","12/31/9999","A","Y",8070
4758,"01/01/2020","12/31/9999","A","Y",11847
4758,"01/01/2020","12/31/9999","A","Y",19100
4758,"01/01/2020","12/31/9999","A","Y",19073
4758,"01/01/2020","12/31/9999","A","Y",20248
4758,"01/01/2020","12/31/9999","A","Y",18986
4758,"01/01/2020","12/31/9999","A","Y",20263
4758,"01/01/2020","12/31/9999","A","Y",20280
