"ENTITY_ID","ADDRESS_LINE_1","ADDRESS_LINE_2","ADDRESS_LINE_3","CITY_NAME","STATE_CD","POSTAL_CODE_1","ADDRESS_LATITUDE","ADDRESS_LONGITUDE"
3997,"2225 Northeast Elrod Drive","","","Portland","OR","97218",1,1
3790,"2225 Northeast Elrod Drive","","","Portland","OR","97218",1,1
5644,"2225 Northeast Elrod Drive","","","Portland","OR","97218",1,1
3256,"4538 Westinghouse Street","","","Ventura","CA","93003",1,1
4176,"4538 Westinghouse Street","","","Ventura","CA","93003",1,1
5870,"2500 Grand","","","Kearney","NE","68847",1,1
5488,"1560 Post Road","","","Plover","WI","54467",1,1
2934,"1560 Post Road","","","Plover","WI","54467",1,1
3597,"1560 Post Road","","","Plover","WI","54467",1,1
3766,"1560 Post Road","","","Plover","WI","54467",1,1
5186,"1708 Eastern Avenue","","","Gallipolis","OH","45631",1,1
3948,"1708 Eastern Avenue","","","Gallipolis","OH","45631",1,1
5451,"806 Implement Drive","","","Dickinson","ND","58601",1,1
3540,"603 South Bond Street","","","Baltimore","MD","21231",1,1
4670,"112 Seth Thomas Lane","","","Swansboro","NC","28584",1,1
3564,"112 Seth Thomas Lane","","","Swansboro","NC","28584",1,1
6707,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
3697,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
4840,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
4644,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
5588,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
4127,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
4072,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
5270,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
3113,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
3364,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
3363,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
3362,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
2914,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
5719,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
5790,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
4489,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
3324,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
5623,"3375 Lycoming Creek Road","","","Williamsport","PA","17701",1,1
5985,"2701 Palm","","","Abilene","TX","79602",1,1
4382,"2701 Palm","","","Abilene","TX","79602",1,1
4928,"2701 Palm","","","Abilene","TX","79602",1,1
4578,"703 West Housatonic Street","","","Pittsfield","MA","01201",1,1
3847,"703 West Housatonic Street","","","Pittsfield","MA","01201",1,1
4388,"407 Douglas","","","Big Spring","TX","79720",1,1
3845,"407 Douglas","","","Big Spring","TX","79720",1,1
4291,"2004 DeMers Avenue","","","Grand Forks","ND","58201",1,1
6114,"2004 DeMers Avenue","","","Grand Forks","ND","58201",1,1
3680,"2004 DeMers Avenue","","","Grand Forks","ND","58201",1,1
5925,"3801-1 East Wilder Road","","","Bay City","MI","48706",1,1
5484,"3801-1 East Wilder Road","","","Bay City","MI","48706",1,1
3769,"3801-1 East Wilder Road","","","Bay City","MI","48706",1,1
3931,"3801-1 East Wilder Road","","","Bay City","MI","48706",1,1
5258,"3801-1 East Wilder Road","","","Bay City","MI","48706",1,1
2708,"202 Peach Avenue","","","Palisade","CO","81526",1,1
3093,"202 Peach Avenue","","","Palisade","CO","81526",1,1
5322,"202 Peach Avenue","","","Palisade","CO","81526",1,1
4941,"202 Peach Avenue","","","Palisade","CO","81526",1,1
3481,"7700 South Perkins Road","","","Stillwater","OK","74074",1,1
4155,"7700 South Perkins Road","","","Stillwater","OK","74074",1,1
5088,"3698 Community Road","","","Brunswick","GA","31520",1,1
4676,"3698 Community Road","","","Brunswick","GA","31520",1,1
3977,"15600 VERONA RD","","","Marshall","MI","50158",1,1
5014,"3800 Canal Drive","","","Fort Collins","CO","80524",1,1
3102,"3800 Canal Drive","","","Fort Collins","CO","80524",1,1
6069,"1824 Central Avenue","","","Fort Dodge","IA","50501",1,1
5449,"1824 Central Avenue","","","Fort Dodge","IA","50501",1,1
5501,"3160 Ocean Boulevard","","","Coos Bay","OR","97420",1,1
2990,"3160 Ocean Boulevard","","","Coos Bay","OR","97420",1,1
4792,"301 E Scott","","","Wichita Falls","TX","76301",1,1
5306,"301 E Scott","","","Wichita Falls","TX","76301",1,1
3906,"2010 Main Street","","","Kimball","TN","37347",1,1
3681,"2010 Main Street","","","Kimball","TN","37347",1,1
5365,"37 Huntington Drive","","","South Yarmouth","MA","02664",1,1
6801,"37 Huntington Drive","","","South Yarmouth","MA","02664",1,1
6659,"37 Huntington Drive","","","South Yarmouth","MA","02664",1,1
2733,"37 Huntington Drive","","","South Yarmouth","MA","02664",1,1
2960,"37 Huntington Drive","","","South Yarmouth","MA","02664",1,1
4253,"37 Huntington Drive","","","South Yarmouth","MA","02664",1,1
6805,"37 Huntington Drive","","","South Yarmouth","MA","02664",1,1
3654,"37 Huntington Drive","","","South Yarmouth","MA","02664",1,1
6386,"70-50 Queens Boulevard","","","Woodside","NY","11377",1,1
3978,"538 W. MAIN STREET","","","Morehead","KY","40351",1,1
5955,"5401 Sixth Avenue","","","Tacoma","WA","98406",1,1
4689,"104 Powell Place","","","Nashville","TN","37204",1,1
2778,"104 Powell Place","","","Nashville","TN","37204",1,1
3181,"2100 Woodale Drive","","","Mounds View","MN","55112",1,1
5477,"2100 Woodale Drive","","","Mounds View","MN","55112",1,1
4764,"148 D Street","","","Porterville","CA","93257",1,1
3223,"148 D Street","","","Porterville","CA","93257",1,1
6012,"148 D Street","","","Porterville","CA","93257",1,1
6511,"148 D Street","","","Porterville","CA","93257",1,1
4103,"148 D Street","","","Porterville","CA","93257",1,1
5987,"825 South Wisconsin","","","Gaylord","MI","49735",1,1
5489,"825 South Wisconsin","","","Gaylord","MI","49735",1,1
3151,"825 South Wisconsin","","","Gaylord","MI","49735",1,1
4919,"825 South Wisconsin","","","Gaylord","MI","49735",1,1
5070,"4825 South Old Peachtree Road","","","Norcross","GA","30071",1,1
4301,"4825 South Old Peachtree Road","","","Norcross","GA","30071",1,1
6719,"15926 Lockwood Rd","","","Williamsport","MD","21795",1,1
5413,"15926 Lockwood Rd","","","Williamsport","MD","21795",1,1
4656,"15926 Lockwood Rd","","","Williamsport","MD","21795",1,1
3273,"15926 Lockwood Rd","","","Williamsport","MD","21795",1,1
5415,"15926 Lockwood Rd","","","Williamsport","MD","21795",1,1
3900,"15926 Lockwood Rd","","","Williamsport","MD","21795",1,1
4775,"13001 Bradley Avenue","","","Sylmar","CA","91342",1,1
3648,"13001 Bradley Avenue","","","Sylmar","CA","91342",1,1
3546,"244 Clayton Forest Road","","","Kernersville","NC","27284",1,1
4109,"244 Clayton Forest Road","","","Kernersville","NC","27284",1,1
3138,"244 Clayton Forest Road","","","Kernersville","NC","27284",1,1
3941,"244 Clayton Forest Road","","","Kernersville","NC","27284",1,1
4664,"5530 Washington Pike","","","Knoxville","TN","37918",1,1
3155,"5530 Washington Pike","","","Knoxville","TN","37918",1,1
5997,"69 Park Street","","","Rutland","VT","05701",1,1
4984,"69 Park Street","","","Rutland","VT","05701",1,1
3059,"69 Park Street","","","Rutland","VT","05701",1,1
3114,"1303-1309 Randall Avenue","","","Bronx","NY","10474",1,1
4645,"1303-1309 Randall Avenue","","","Bronx","NY","10474",1,1
6060,"1225 Washington Avenue","","","Huntington","WV","25704",1,1
6792,"920 Mill Avenue","","","Brainerd","MN","56401",1,1
5470,"920 Mill Avenue","","","Brainerd","MN","56401",1,1
2791,"2107 Combs Road","","","Hazard","KY","41701",1,1
4780,"2107 Combs Road","","","Hazard","KY","41701",1,1
6244,"8147 36th Street S.E.","","","Jamestown","ND","58401",1,1
3150,"8147 36th Street S.E.","","","Jamestown","ND","58401",1,1
5478,"8147 36th Street S.E.","","","Jamestown","ND","58401",1,1
2696,"1115 YAMPA","","","Craig","CO","81422",1,1
4148,"1115 YAMPA","","","Craig","CO","81422",1,1
3553,"3320 34th Avenue","","","Gulfport","MS","39501",1,1
2800,"3320 34th Avenue","","","Gulfport","MS","39501",1,1
5759,"720 North Prior Avenue","","","St. Paul","MN","55104",1,1
3984,"720 North Prior Avenue","","","St. Paul","MN","55104",1,1
3973,"720 North Prior Avenue","","","St. Paul","MN","55104",1,1
3989,"720 North Prior Avenue","","","St. Paul","MN","55104",1,1
3216,"720 North Prior Avenue","","","St. Paul","MN","55104",1,1
6779,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
4621,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
4632,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
2719,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
4631,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
4620,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
3882,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
5774,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
3513,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
5649,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
5595,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
3009,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
3011,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
5409,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
5325,"3425 East Van Buren","UNIT 160","","Phoenix","AZ","85008",1,1
3662,"611 Gun Barrel Lane","","","Gun Barrel","TX","75157",1,1
4930,"611 Gun Barrel Lane","","","Gun Barrel","TX","75157",1,1
6705,"140 Ferry Street","","","Leetsdale","PA","15056",1,1
6617,"140 Ferry Street","","","Leetsdale","PA","15056",1,1
5218,"140 Ferry Street","","","Leetsdale","PA","15056",1,1
4426,"140 Ferry Street","","","Leetsdale","PA","15056",1,1
2916,"140 Ferry Street","","","Leetsdale","PA","15056",1,1
6621,"140 Ferry Street","","","Leetsdale","PA","15056",1,1
3851,"234 Ballardvale Street","","","Wilmington","MA","01887",1,1
3263,"234 Ballardvale Street","","","Wilmington","MA","01887",1,1
6190,"234 Ballardvale Street","","","Wilmington","MA","01887",1,1
3890,"234 Ballardvale Street","","","Wilmington","MA","01887",1,1
4638,"234 Ballardvale Street","","","Wilmington","MA","01887",1,1
5803,"234 Ballardvale Street","","","Wilmington","MA","01887",1,1
6802,"234 Ballardvale Street","","","Wilmington","MA","01887",1,1
4444,"234 Ballardvale Street","","","Wilmington","MA","01887",1,1
3893,"234 Ballardvale Street","","","Wilmington","MA","01887",1,1
4437,"234 Ballardvale Street","","","Wilmington","MA","01887",1,1
4788,"234 Ballardvale Street","","","Wilmington","MA","01887",1,1
5378,"234 Ballardvale Street","","","Wilmington","MA","01887",1,1
6798,"234 Ballardvale Street","","","Wilmington","MA","01887",1,1
4648,"234 Ballardvale Street","","","Wilmington","MA","01887",1,1
4731,"1062 22nd Street","","","Chetek","WI","54728",1,1
6584,"1062 22nd Street","","","Chetek","WI","54728",1,1
3128,"21 Penn Street","","","Fall River","MA","02724",1,1
3539,"21 Penn Street","","","Fall River","MA","02724",1,1
3135,"9001 Florida Mining Boulevard","","","Tampa","FL","33634",1,1
4699,"9001 Florida Mining Boulevard","","","Tampa","FL","33634",1,1
3569,"1020 Claycraft Road","","","Gahanna","OH","43230",1,1
3994,"1020 Claycraft Road","","","Gahanna","OH","43230",1,1
3079,"3324 Island Circle","","","Grand Island","NE","68803",1,1
4958,"3324 Island Circle","","","Grand Island","NE","68803",1,1
4953,"3324 Island Circle","","","Grand Island","NE","68803",1,1
4998,"3324 Island Circle","","","Grand Island","NE","68803",1,1
2679,"1120 Golden Avenue","","","Colby","KS","67701",1,1
5329,"1120 Golden Avenue","","","Colby","KS","67701",1,1
6715,"533 Marion Lane","","","Brodheadsville","PA","18322",1,1
5410,"533 Marion Lane","","","Brodheadsville","PA","18322",1,1
6074,"533 Marion Lane","","","Brodheadsville","PA","18322",1,1
3106,"533 Marion Lane","","","Brodheadsville","PA","18322",1,1
3898,"533 Marion Lane","","","Brodheadsville","PA","18322",1,1
3671,"1460 North Main","","","Clovis","NM","88101",1,1
5667,"1460 North Main","","","Clovis","NM","88101",1,1
2683,"801 East 48th Street","","","Sioux Falls","SD","57104",1,1
4161,"801 East 48th Street","","","Sioux Falls","SD","57104",1,1
3672,"3400 St. Paul Street","","","Meridian","MS","39301",1,1
5096,"3400 St. Paul Street","","","Meridian","MS","39301",1,1
4669,"3400 St. Paul Street","","","Meridian","MS","39301",1,1
3908,"3400 St. Paul Street","","","Meridian","MS","39301",1,1
5298,"3400 St. Paul Street","","","Meridian","MS","39301",1,1
4278,"3400 St. Paul Street","","","Meridian","MS","39301",1,1
4666,"3400 St. Paul Street","","","Meridian","MS","39301",1,1
2879,"3400 St. Paul Street","","","Meridian","MS","39301",1,1
5756,"3400 St. Paul Street","","","Meridian","MS","39301",1,1
3691,"3400 St. Paul Street","","","Meridian","MS","39301",1,1
3578,"3400 St. Paul Street","","","Meridian","MS","39301",1,1
4767,"659 Anderson Street","","","Winnemucca","NV","89445",1,1
4064,"659 Anderson Street","","","Winnemucca","NV","89445",1,1
4392,"333 Newbern Road","","","Dublin","VA","24084",1,1
4257,"333 Newbern Road","","","Dublin","VA","24084",1,1
5516,"71-1 Ruth's Place","","","Sequim","WA","98382",1,1
5634,"71-1 Ruth's Place","","","Sequim","WA","98382",1,1
4971,"438 Industrial Lane","","","Grand Island","NE","68803",1,1
5873,"338 Boyer Circle","","","Williston","VT","05495",1,1
5780,"338 Boyer Circle","","","Williston","VT","05495",1,1
5041,"338 Boyer Circle","","","Williston","VT","05495",1,1
3519,"338 Boyer Circle","","","Williston","VT","05495",1,1
3016,"713 East Tahlequah Street","","","Vinita","OK","74301",1,1
4602,"713 East Tahlequah Street","","","Vinita","OK","74301",1,1
4659,"618 Kellam Road (formerly 702 Kellam Road)","","","Dublin","GA","31021",1,1
5546,"618 Kellam Road (formerly 702 Kellam Road)","","","Dublin","GA","31021",1,1
2685,"8443 E. 7th Street","","","Joplin","MO","64801",1,1
5007,"8443 E. 7th Street","","","Joplin","MO","64801",1,1
3820,"8443 E. 7th Street","","","Joplin","MO","64801",1,1
5333,"8443 E. 7th Street","","","Joplin","MO","64801",1,1
6006,"4751/4753 Flintridge Boulevard","","","Colorado Springs","CO","80918",1,1
4519,"2025 B Old Natchitoches Road","","","West Monroe","LA","71292",1,1
3645,"2025 B Old Natchitoches Road","","","West Monroe","LA","71292",1,1
5872,"207 Shunpike Road","","","Cromwell","CT","06416",1,1
4200,"207 Shunpike Road","","","Cromwell","CT","06416",1,1
3527,"207 Shunpike Road","","","Cromwell","CT","06416",1,1
2727,"207 Shunpike Road","","","Cromwell","CT","06416",1,1
4588,"207 Shunpike Road","","","Cromwell","CT","06416",1,1
2855,"1013 West 5th Street","","","Plainview","TX","79072",1,1
3027,"1013 West 5th Street","","","Plainview","TX","79072",1,1
6004,"7205 East Southern","","","Mesa","AZ","85208",1,1
6283,"1022 West 41st Street","","","Sioux Falls","SD","57105",1,1
4384,"107 Margaret Street","","","Wharton","TX","77488",1,1
2982,"107 Margaret Street","","","Wharton","TX","77488",1,1
5751,"1500 North Highway 75","","","Sioux City","IA","51105",1,1
2681,"1500 North Highway 75","","","Sioux City","IA","51105",1,1
5973,"1500 North Highway 75","","","Sioux City","IA","51105",1,1
4992,"1500 North Highway 75","","","Sioux City","IA","51105",1,1
4544,"1500 North Highway 75","","","Sioux City","IA","51105",1,1
4160,"1500 North Highway 75","","","Sioux City","IA","51105",1,1
4959,"1500 North Highway 75","","","Sioux City","IA","51105",1,1
4660,"430 Matthews Road","","","Statesboro","GA","30458",1,1
3158,"430 Matthews Road","","","Statesboro","GA","30458",1,1
6058,"3006 Glad Street","","","Scholfield/Wausau","WI","54476",1,1
5479,"3006 Glad Street","","","Scholfield/Wausau","WI","54476",1,1
5279,"3006 Glad Street","","","Scholfield/Wausau","WI","54476",1,1
5164,"1590B E. St. Getrude","","","Santa Ana","CA","92705",1,1
2868,"1590B E. St. Getrude","","","Santa Ana","CA","92705",1,1
5551,"1590B E. St. Getrude","","","Santa Ana","CA","92705",1,1
2690,"1590B E. St. Getrude","","","Santa Ana","CA","92705",1,1
4785,"1590B E. St. Getrude","","","Santa Ana","CA","92705",1,1
5515,"1590B E. St. Getrude","","","Santa Ana","CA","92705",1,1
6665,"3243 Sixth Street South","","","Cedar Rapids","IA","52404",1,1
6576,"3243 Sixth Street South","","","Cedar Rapids","IA","52404",1,1
4734,"3243 Sixth Street South","","","Cedar Rapids","IA","52404",1,1
5915,"3243 Sixth Street South","","","Cedar Rapids","IA","52404",1,1
5758,"3243 Sixth Street South","","","Cedar Rapids","IA","52404",1,1
3369,"3243 Sixth Street South","","","Cedar Rapids","IA","52404",1,1
3327,"3243 Sixth Street South","","","Cedar Rapids","IA","52404",1,1
5093,"3243 Sixth Street South","","","Cedar Rapids","IA","52404",1,1
4499,"3243 Sixth Street South","","","Cedar Rapids","IA","52404",1,1
2976,"3243 Sixth Street South","","","Cedar Rapids","IA","52404",1,1
5285,"3243 Sixth Street South","","","Cedar Rapids","IA","52404",1,1
2815,"648 West Mulberry Street","","","West Baraboo","WI","53913",1,1
5897,"4030 Temple City Boulevard","","","Rosemead","CA","91770",1,1
6290,"4030 Temple City Boulevard","","","Rosemead","CA","91770",1,1
4372,"4030 Temple City Boulevard","","","Rosemead","CA","91770",1,1
3826,"4030 Temple City Boulevard","","","Rosemead","CA","91770",1,1
5452,"1301 Greenwood Street West","","","Thief River Falls","MN","56701",1,1
2773,"2921 South Frontage Road","","","Moorhead","MN","56580",1,1
3586,"2921 South Frontage Road","","","Moorhead","MN","56580",1,1
5386,"2305 North Grant","","","Liberal","KS","67901",1,1
4031,"2305 North Grant","","","Liberal","KS","67901",1,1
4168,"2305 North Grant","","","Liberal","KS","67901",1,1
3424,"2305 North Grant","","","Liberal","KS","67901",1,1
2882,"5406 Highway 76","","","Pendleton","SC","29670",1,1
3557,"5406 Highway 76","","","Pendleton","SC","29670",1,1
6241,"1735 North Story Road","","","Irving","TX","75061",1,1
4226,"4260 Buckingham Drive","","","Colorado Springs","CO","80907",1,1
3503,"4260 Buckingham Drive","","","Colorado Springs","CO","80907",1,1
5318,"4260 Buckingham Drive","","","Colorado Springs","CO","80907",1,1
4347,"31-37 Pearle Street","","","Port Chester","NY","10573",1,1
6728,"31-37 Pearle Street","","","Port Chester","NY","10573",1,1
5428,"31-37 Pearle Street","","","Port Chester","NY","10573",1,1
3124,"31-37 Pearle Street","","","Port Chester","NY","10573",1,1
4842,"31-37 Pearle Street","","","Port Chester","NY","10573",1,1
3909,"31-37 Pearle Street","","","Port Chester","NY","10573",1,1
5195,"31-37 Pearle Street","","","Port Chester","NY","10573",1,1
3053,"31-37 Pearle Street","","","Port Chester","NY","10573",1,1
4795,"108 Baugh","","","Alvarado","TX","76009",1,1
4566,"108 Baugh","","","Alvarado","TX","76009",1,1
3919,"3479 South U.S. Highway 1","","","Fort Pierce","FL","34982",1,1
3566,"3479 South U.S. Highway 1","","","Fort Pierce","FL","34982",1,1
3552,"3479 South U.S. Highway 1","","","Fort Pierce","FL","34982",1,1
2782,"3479 South U.S. Highway 1","","","Fort Pierce","FL","34982",1,1
4386,"1112 East Gibson","","","Jasper","TX","75951",1,1
4038,"1112 East Gibson","","","Jasper","TX","75951",1,1
2692,"4582 US HWY 85-26","","","Torrington","WY","82240",1,1
5645,"4582 US HWY 85-26","","","Torrington","WY","82240",1,1
3082,"3232 Chelton Circle","","","Colorado Springs","CO","80909",1,1
6048,"3232 Chelton Circle","","","Colorado Springs","CO","80909",1,1
5399,"1600 East Camino Colorado","","","Fort Mohave","AZ","96426",1,1
2711,"1600 East Camino Colorado","","","Fort Mohave","AZ","96426",1,1
3006,"1600 East Camino Colorado","","","Fort Mohave","AZ","96426",1,1
3416,"1600 East Camino Colorado","","","Fort Mohave","AZ","96426",1,1
4897,"137 B COMMERCE DR","","","Nicholasville","KY","40356",1,1
5105,"137 B COMMERCE DR","","","Nicholasville","KY","40356",1,1
3608,"137 B COMMERCE DR","","","Nicholasville","KY","40356",1,1
4381,"534 East Fronton Street","","","Brownsville","TX","78520",1,1
5641,"534 East Fronton Street","","","Brownsville","TX","78520",1,1
3835,"1727 East Anamosa","","","Rapid City","SD","57703",1,1
4969,"1727 East Anamosa","","","Rapid City","SD","57703",1,1
3192,"3060 Wright Street","","","Marquette","MI","49855",1,1
4878,"3060 Wright Street","","","Marquette","MI","49855",1,1
2809,"2156 E 100 N","","","Anderson","IN","41026",1,1
3771,"2156 E 100 N","","","Anderson","IN","41026",1,1
5086,"11801 N.W. 100th Road","","","Medley","FL","33178",1,1
4267,"11801 N.W. 100th Road","","","Medley","FL","33178",1,1
3104,"100 Riverview Drive","","","Wayne","NJ","07470",1,1
4199,"100 Riverview Drive","","","Wayne","NJ","07470",1,1
4245,"100 Riverview Drive","","","Wayne","NJ","07470",1,1
3265,"100 Riverview Drive","","","Wayne","NJ","07470",1,1
3716,"100 Riverview Drive","","","Wayne","NJ","07470",1,1
5422,"100 Riverview Drive","","","Wayne","NJ","07470",1,1
4646,"100 Riverview Drive","","","Wayne","NJ","07470",1,1
3066,"100 Riverview Drive","","","Wayne","NJ","07470",1,1
5527,"100 Riverview Drive","","","Wayne","NJ","07470",1,1
5180,"22611 Mack Washington Lane","","","Hempstead","TX","77445",1,1
4807,"22611 Mack Washington Lane","","","Hempstead","TX","77445",1,1
3126,"2945 Samuel Drive","","","Bensalem","PA","19020",1,1
4678,"4561 Knight Road","","","Macon","GA","31220",1,1
4658,"4561 Knight Road","","","Macon","GA","31220",1,1
3918,"4561 Knight Road","","","Macon","GA","31220",1,1
5278,"4561 Knight Road","","","Macon","GA","31220",1,1
2780,"4561 Knight Road","","","Macon","GA","31220",1,1
4914,"4561 Knight Road","","","Macon","GA","31220",1,1
2673,"380, Notre-Dame Nord, C.P. 2000,","","","Sainte-Marie De Beauce","QC","G6E 2K7",1,1
5062,"2601 SW 34th Avenue","","","Pembroke Park","FL","33023",1,1
2757,"2601 SW 34th Avenue","","","Pembroke Park","FL","33023",1,1
5082,"2601 SW 34th Avenue","","","Pembroke Park","FL","33023",1,1
4292,"2601 SW 34th Avenue","","","Pembroke Park","FL","33023",1,1
4582,"405 North Woodbine Road","","","St. Joseph","MO","64506",1,1
4540,"405 North Woodbine Road","","","St. Joseph","MO","64506",1,1
4704,"2314 Highway 69 South","","","Columbus","MS","39702",1,1
5059,"2314 Highway 69 South","","","Columbus","MS","39702",1,1
5234,"222 Packer Street","","","Sunbury","PA","17801",1,1
3726,"222 Packer Street","","","Sunbury","PA","17801",1,1
6217,"222 Packer Street","","","Sunbury","PA","17801",1,1
5781,"222 Packer Street","","","Sunbury","PA","17801",1,1
3760,"222 Packer Street","","","Sunbury","PA","17801",1,1
4841,"222 Packer Street","","","Sunbury","PA","17801",1,1
5224,"222 Packer Street","","","Sunbury","PA","17801",1,1
4873,"222 Packer Street","","","Sunbury","PA","17801",1,1
5848,"222 Packer Street","","","Sunbury","PA","17801",1,1
5845,"222 Packer Street","","","Sunbury","PA","17801",1,1
4682,"840 South Nova Road","","","Daytona Beach","FL","32114",1,1
5979,"840 South Nova Road","","","Daytona Beach","FL","32114",1,1
5460,"840 South Nova Road","","","Daytona Beach","FL","32114",1,1
6733,"100 Mallory Lane","","","Temple","GA","30179",1,1
6637,"100 Mallory Lane","","","Temple","GA","30179",1,1
2765,"100 Mallory Lane","","","Temple","GA","30179",1,1
2787,"100 Mallory Lane","","","Temple","GA","30179",1,1
6699,"1475 George Drive","","","Redding","CA","96003",1,1
6692,"1475 George Drive","","","Redding","CA","96003",1,1
3628,"1475 George Drive","","","Redding","CA","96003",1,1
4355,"1475 George Drive","","","Redding","CA","96003",1,1
5436,"3770 Overseas Highway","","","Marathon","FL","33050",1,1
4302,"3770 Overseas Highway","","","Marathon","FL","33050",1,1
6548,"123 Default drive","","","New York","NY","99998",,
6547,"123 Default drive","","","New York","NY","99998",,
6575,"123 Default drive","","","New York","NY","99998",,
6538,"123 Default drive","","","New York","NY","99998",,
6727,"123 Default drive","","","New York","NY","99998",,
6726,"123 Default drive","","","New York","NY","99998",,
6725,"123 Default drive","","","New York","NY","99998",,
6574,"123 Default drive","","","New York","NY","99998",,
6544,"123 Default drive","","","New York","NY","99998",,
6528,"123 Default drive","","","New York","NY","99998",,
6516,"123 Default drive","","","New York","NY","99998",,
6537,"123 Default drive","","","New York","NY","99998",,
3254,"91 S. Patterson Ave.","","","Santa Barbara","CA","93111",1,1
3736,"91 S. Patterson Ave.","","","Santa Barbara","CA","93111",1,1
4262,"1020 Reading Road","","","Narvon","PA","17555",1,1
4815,"5623 Eastport Blvd","","","Richmond","VA","23231",1,1
4401,"5623 Eastport Blvd","","","Richmond","VA","23231",1,1
6714,"4613 Wedgewood Boulevard","","","Frederick","MD","21703",1,1
4429,"4613 Wedgewood Boulevard","","","Frederick","MD","21703",1,1
3111,"4613 Wedgewood Boulevard","","","Frederick","MD","21703",1,1
5412,"4613 Wedgewood Boulevard","","","Frederick","MD","21703",1,1
5002,"2316 North Park Lane","","","Altus","OK","73521",1,1
4950,"2316 North Park Lane","","","Altus","OK","73521",1,1
5929,"9757 South 140th Street","","","Omaha","NE","68138",1,1
4212,"9757 South 140th Street","","","Omaha","NE","68138",1,1
4058,"9757 South 140th Street","","","Omaha","NE","68138",1,1
3494,"5050 East Evans Avenue","","","Denver","CO","80222",1,1
4066,"5050 East Evans Avenue","","","Denver","CO","80222",1,1
3684,"5050 East Evans Avenue","","","Denver","CO","80222",1,1
5690,"5050 East Evans Avenue","","","Denver","CO","80222",1,1
5319,"5050 East Evans Avenue","","","Denver","CO","80222",1,1
4241,"5050 East Evans Avenue","","","Denver","CO","80222",1,1
3236,"26051 Jefferson Avenue","","","Murrieta","CA","92562",1,1
3258,"26051 Jefferson Avenue","","","Murrieta","CA","92562",1,1
4551,"26051 Jefferson Avenue","","","Murrieta","CA","92562",1,1
4853,"26051 Jefferson Avenue","","","Murrieta","CA","92562",1,1
3950,"450 Farabee Drive","","","Lafayette","IN","47904",1,1
4115,"450 Farabee Drive","","","Lafayette","IN","47904",1,1
3533,"20 Triple B Trail","","","Pooler","GA","31322",1,1
3562,"20 Triple B Trail","","","Pooler","GA","31322",1,1
3703,"1004 Ware Street","","","Albany","GA","31705",1,1
5435,"1004 Ware Street","","","Albany","GA","31705",1,1
4596,"411 First Avenue Northwest","","","Watertown","SD","57201",1,1
6509,"411 First Avenue Northwest","","","Watertown","SD","57201",1,1
3022,"411 First Avenue Northwest","","","Watertown","SD","57201",1,1
6765,"4429 95th Street SW","","","Lakewood","WA","98499",1,1
5223,"4429 95th Street SW","","","Lakewood","WA","98499",1,1
4145,"4429 95th Street SW","","","Lakewood","WA","98499",1,1
5454,"1202 Airport  Road","","","Bismarck","ND","58504",1,1
6054,"1202 Airport  Road","","","Bismarck","ND","58504",1,1
4738,"1202 Airport  Road","","","Bismarck","ND","58504",1,1
4050,"1202 Airport  Road","","","Bismarck","ND","58504",1,1
2713,"4525 HWY 14","","","Santa Fe","NM","87508",1,1
4616,"4525 HWY 14","","","Santa Fe","NM","87508",1,1
3510,"4525 HWY 14","","","Santa Fe","NM","87508",1,1
3803,"4525 HWY 14","","","Santa Fe","NM","87508",1,1
